,route,latitude,longitude
9789,8194-10-0,-23.44006828833381,-46.70832034679034
9790,8194-10-0,-23.44228030943417,-46.706740887170874
9791,8194-10-0,-23.447540120750855,-46.702872899136935
9792,8194-10-0,-23.453210305383134,-46.69943867056005
9793,8194-10-0,-23.45313474031846,-46.697180552318095
9794,8194-10-0,-23.455193748137386,-46.69485655535593
9795,8194-10-0,-23.45703443423375,-46.69107740571759
9796,8194-10-0,-23.45933779096463,-46.687852238169256
9797,8194-10-0,-23.460850611380337,-46.684239726984934
9798,8194-10-0,-23.463235728919447,-46.68217181769215
9799,8194-10-0,-23.46481238360671,-46.67972207766193
9800,8194-10-0,-23.467147928644778,-46.6788504058683
9801,8194-10-0,-23.469123046320092,-46.67709992591011
9802,8194-10-0,-23.471187709209087,-46.675466121173265
9803,8194-10-0,-23.473175789297272,-46.671887755162665
9804,8194-10-0,-23.47532231275208,-46.67017856101689
9805,8194-10-0,-23.47534386242087,-46.6705693079992
9806,8194-10-0,-23.47464758738419,-46.67000013524977
9807,8300-10-0,-23.486701787092155,-46.725873774806715
9808,8300-10-0,-23.483465868790788,-46.72204502615075
9809,8300-10-0,-23.48216249264293,-46.719136686916585
9810,8300-10-0,-23.48349029805115,-46.71712554695714
9811,8300-10-0,-23.48645162822242,-46.71522510455426
9812,8300-10-0,-23.48881339299172,-46.711149296189504
9813,8300-10-0,-23.492930676891746,-46.709972407471724
9814,8300-10-0,-23.496479753914436,-46.70774465400449
9815,8300-10-0,-23.499581779866908,-46.70693785568265
9816,8300-10-0,-23.503547553225125,-46.70643762450467
9817,8300-10-0,-23.5086097826991,-46.70575421743392
9818,8300-10-0,-23.512976816189177,-46.70448049754374
9819,8300-10-0,-23.51483076434122,-46.69939655028454
9820,8300-10-0,-23.518902337176943,-46.70003465005412
9821,8300-10-0,-23.51961277275472,-46.70053958738452
9822,847J-10-0,-23.434678206344486,-46.73540900042551
9823,847J-10-0,-23.438991269111018,-46.73700411071021
9824,847J-10-0,-23.442090053442623,-46.734343503883224
9825,847J-10-0,-23.445245109086212,-46.73589221688143
9826,847J-10-0,-23.448690902908204,-46.73439329872578
9827,847J-10-0,-23.447567264945288,-46.732353483806925
9828,847J-10-0,-23.44537087981872,-46.729973284029576
9829,847J-10-0,-23.44713631109844,-46.72672344238727
9830,847J-10-0,-23.44719686140259,-46.72299642099461
9831,847J-10-0,-23.448839407257992,-46.72164587572883
9832,847J-10-0,-23.451499120998715,-46.72029396542811
9833,847J-10-0,-23.45551205477699,-46.72036068954513
9834,847J-10-0,-23.460161818401534,-46.721398461712546
9835,847J-10-0,-23.46442287914102,-46.7211441398579
9836,847J-10-0,-23.466245607343822,-46.723533823047525
9837,847J-10-0,-23.469142882781387,-46.72452925851692
9838,847J-10-0,-23.47251853880187,-46.72502564222814
9839,847J-10-0,-23.475050462216124,-46.72472143055906
9840,847J-10-0,-23.47676704697375,-46.72253316091891
9841,847J-10-0,-23.47791490643852,-46.720449560385276
9842,847J-10-0,-23.479897081342045,-46.71979915536816
9843,847J-10-0,-23.481301790538758,-46.71821243209365
9844,847J-10-0,-23.483491343350035,-46.717125133219696
9845,847J-10-0,-23.486452578169704,-46.715224476209215
9846,847J-10-0,-23.488813538732213,-46.71114810009811
9847,847J-10-0,-23.49293177660687,-46.709972223100806
9848,847J-10-0,-23.496480718505936,-46.70774405240399
9849,847J-10-0,-23.49958287940524,-46.706937670062715
9850,847J-10-0,-23.503548664261505,-46.70643755689236
9851,847J-10-0,-23.50861089166437,-46.70575411754763
9852,847J-10-0,-23.512977367728766,-46.70447944948408
9853,847J-10-0,-23.514831067774814,-46.69939538928655
9854,847J-10-0,-23.518903200345132,-46.70003541167115
9855,847J-10-0,-23.519081113551646,-46.7015604666875
9856,847J-10-0,-23.517291672045484,-46.705691807448716
9857,847J-10-0,-23.519760642898174,-46.70964324038275
9858,847J-10-0,-23.52039718722059,-46.711508934985446
9859,847J-10-0,-23.52085899301365,-46.71323827326108
9860,847J-10-0,-23.521612536280273,-46.71583335005939
9861,847J-10-0,-23.52142412423266,-46.71907507476477
9862,847J-10-0,-23.52157737283966,-46.72258103729944
9863,847J-10-0,-23.521015894372816,-46.725743621708894
9864,847J-10-0,-23.521111356339166,-46.72834301699725
9865,847J-10-0,-23.521240992184605,-46.73064019609151
9866,847J-10-0,-23.52129810245469,-46.73354907340418
9867,847J-10-0,-23.523007987780478,-46.736122893273425
9868,847J-10-0,-23.52428267613749,-46.73709203521665
9869,847J-10-0,-23.525548920652955,-46.73590941968408
9870,847J-10-0,-23.52718966854834,-46.73443314732477
9871,847J-10-0,-23.529417317135234,-46.73233372086539
9872,847J-10-0,-23.532178238858815,-46.72974843859642
9873,847J-10-0,-23.53459802244726,-46.727549063271596
9874,847J-10-0,-23.53674891180778,-46.725923926562906
9875,847J-10-0,-23.53827211477114,-46.726849961300616
9876,847J-10-0,-23.540850127159143,-46.72971586730814
9877,847J-10-0,-23.546112509660254,-46.735122077270184
9878,847J-10-0,-23.54964731426517,-46.73877057484199
9879,847J-10-0,-23.5507772901134,-46.739963082996475
9880,847J-10-0,-23.552457747134405,-46.74171946020858
9881,847J-10-0,-23.554522623038764,-46.74348495898323
9882,847J-10-0,-23.556736739288873,-46.744655623359755
9883,847J-10-0,-23.557826780065362,-46.74606618307811
9884,847J-10-0,-23.556586842183194,-46.74419535214403
9885,847J-10-0,-23.5541251728622,-46.74294420509609
9886,8542-10-0,-23.474184739359355,-46.69815961960883
9887,8542-10-0,-23.47289151495233,-46.69814298775891
9888,8542-10-0,-23.47132600008666,-46.698214786088535
9889,8542-10-0,-23.469672712761973,-46.69800947209988
9890,8542-10-0,-23.468982193160652,-46.69657660627853
9891,8542-10-0,-23.468626128308166,-46.69449640121429
9892,8542-10-0,-23.465657019970322,-46.69462441083684
9893,8542-10-0,-23.464618431584444,-46.69429626280463
9894,8542-10-0,-23.466195318713098,-46.69307740564916
9895,8542-10-0,-23.46789938682649,-46.69045983795899
9896,8542-10-0,-23.469151363894145,-46.68899907647143
9897,8542-10-0,-23.469614462566266,-46.68684806890709
9898,8542-10-0,-23.468261285038196,-46.68434580497686
9899,8542-10-0,-23.469114419224148,-46.68276491157588
9900,8542-10-0,-23.470300897451835,-46.683842214926884
9901,8542-10-0,-23.471265885618752,-46.68354886566858
9902,8542-10-0,-23.47194613176097,-46.6828043187677
9903,8542-10-0,-23.47137605841962,-46.68142555293342
9904,8542-10-0,-23.470359182387345,-46.6794894422439
9905,8542-10-0,-23.46860187531563,-46.67832213349038
9906,8542-10-0,-23.467267987331354,-46.678563540378384
9907,8542-10-0,-23.468913414838372,-46.677183485309726
9908,8542-10-0,-23.470809159682343,-46.677366029370624
9909,8542-10-0,-23.472352247124704,-46.67839867262825
9910,8542-10-0,-23.474306713213966,-46.67891093918863
9911,8542-10-0,-23.476223153924895,-46.679402891688135
9912,8542-10-0,-23.477223984375364,-46.68116340039011
9913,8542-10-0,-23.478730378537872,-46.6827001650078
9914,8542-10-0,-23.481181413617293,-46.682379814772965
9915,8542-10-0,-23.481771929706213,-46.68486481590235
9916,8542-10-0,-23.48337932181174,-46.68622170104152
9917,8542-10-0,-23.486139519911944,-46.68830803172838
9918,8542-10-0,-23.48694580312756,-46.68547032053261
9919,8542-10-0,-23.488762855137296,-46.68607486498944
9920,8542-10-0,-23.490396035238735,-46.68530712932751
9921,8542-10-0,-23.493973300692005,-46.685131509153415
9922,8542-10-0,-23.497480011967532,-46.68482821051547
9923,8542-10-0,-23.500927876261397,-46.68688987175572
9924,8542-10-0,-23.50460955685365,-46.68872342704291
9925,8542-10-0,-23.509823191655055,-46.68993609299588
9926,8542-10-0,-23.515198535987917,-46.691889059535285
9927,8542-10-0,-23.515215469265176,-46.695428382356226
9928,8542-10-0,-23.51483941473156,-46.69853486441586
9929,8542-10-0,-23.52016049459772,-46.7014220065533
9930,8542-10-0,-23.524829880553007,-46.701679680634825
9931,8542-10-0,-23.524942369423123,-46.69714116651501
9932,8542-10-0,-23.524964896218602,-46.69268067875593
9933,8542-10-0,-23.52500135517639,-46.686723449686994
9934,8542-10-0,-23.525619731624822,-46.68136108339339
9935,8542-10-0,-23.52613161850437,-46.67639202642461
9936,8542-10-0,-23.527320261404302,-46.67210832387513
9937,8542-10-0,-23.529171767776674,-46.66876703053408
9938,8542-10-0,-23.53178173180323,-46.66410459810781
9939,8542-10-0,-23.532034645947903,-46.65906149493879
9940,8542-10-0,-23.53371553960818,-46.655827196942916
9941,8542-10-0,-23.535438861271984,-46.65271255520592
9942,8542-10-0,-23.5375588114408,-46.64890450836534
9943,8542-10-0,-23.539624949338172,-46.645029086440736
9944,8542-10-0,-23.541522945291735,-46.64654790047402
9945,8542-10-0,-23.539250196065932,-46.64611767495361
9946,8542-10-0,-23.537639033655896,-46.64399207544798
9947,8542-10-0,-23.536748038981628,-46.64230566802361
9948,8542-10-0,-23.53841918301904,-46.64114721407181
9949,8542-10-0,-23.540951672200844,-46.63923615290226
9950,8542-10-0,-23.543039005298727,-46.637620050725694
9951,8542-10-0,-23.542701576190545,-46.63612731896887
9952,8544-10-0,-23.43491609942683,-46.75116937009396
9953,8544-10-0,-23.43530789801576,-46.75309453631553
9954,8544-10-0,-23.43744399745467,-46.752432097695966
9955,8544-10-0,-23.43863389001513,-46.75017530391205
9956,8544-10-0,-23.43907179040735,-46.74780012423689
9957,8544-10-0,-23.441263215127112,-46.74626625921136
9958,8544-10-0,-23.443735158367133,-46.74305005828783
9959,8544-10-0,-23.44524138302617,-46.7441226420153
9960,8544-10-0,-23.44523419911202,-46.746056177921176
9961,8544-10-0,-23.446296948414954,-46.746619771868446
9962,8544-10-0,-23.448110318357383,-46.74860041202345
9963,8544-10-0,-23.4502204783992,-46.75057289845619
9964,8544-10-0,-23.45120883779881,-46.75086451450005
9965,8544-10-0,-23.453161623566853,-46.74943083859086
9966,8544-10-0,-23.454799819580597,-46.748291145276696
9967,8544-10-0,-23.45471245169477,-46.741064778595664
9968,8544-10-0,-23.452310525342906,-46.73547451577987
9969,8544-10-0,-23.450331936906686,-46.73535681740936
9970,8544-10-0,-23.44932745138111,-46.73297881077883
9971,8544-10-0,-23.44985441050052,-46.730183472855664
9972,8544-10-0,-23.45083375801777,-46.7285713090904
9973,8544-10-0,-23.44990598962036,-46.72775807714298
9974,8544-10-0,-23.447126577946666,-46.72718513282915
9975,8544-10-0,-23.447196853178696,-46.722996138081
9976,8544-10-0,-23.44883965823903,-46.72164579749315
9977,8544-10-0,-23.45149919001308,-46.7202936924276
9978,8544-10-0,-23.455512310853077,-46.72036074509774
9979,8544-10-0,-23.460162011484137,-46.72139865231968
9980,8544-10-0,-23.4644230887345,-46.721144308739476
9981,8544-10-0,-23.466245639283414,-46.72353410401687
9982,8544-10-0,-23.469143067879184,-46.72452905880651
9983,8544-10-0,-23.472518776833567,-46.72502575869348
9984,8544-10-0,-23.475050636605964,-46.72472121981822
9985,8544-10-0,-23.476767167067667,-46.722532909513234
9986,8544-10-0,-23.477915013328758,-46.720449302066754
9987,8544-10-0,-23.479897275661987,-46.71979896621635
9988,8544-10-0,-23.481302035888273,-46.71821233509505
9989,8544-10-0,-23.48349158866663,-46.71712503612149
9990,8544-10-0,-23.48645280110866,-46.71522432874569
9991,8544-10-0,-23.4888135729354,-46.71114781939268
9992,8544-10-0,-23.492932034694178,-46.70997217983161
9993,8544-10-0,-23.49648094488167,-46.70774391121702
9994,8544-10-0,-23.499583137451037,-46.70693762650038
9995,8544-10-0,-23.50354892500575,-46.70643754102472
9996,8544-10-0,-23.508611151922537,-46.70575409410574
9997,8544-10-0,-23.512977497167157,-46.70447920351959
9998,8544-10-0,-23.515077936993343,-46.69844066480613
9999,8544-10-0,-23.515356957127732,-46.69213347957313
10000,8544-10-0,-23.515800341172408,-46.68766203992634
10001,8544-10-0,-23.516962148096496,-46.68358375337561
10002,8544-10-0,-23.51864913571413,-46.67912801185412
10003,8544-10-0,-23.519586378646977,-46.674011331193775
10004,8544-10-0,-23.521673519190873,-46.66759166782702
10005,8544-10-0,-23.522523230843767,-46.660613648071504
10006,8544-10-0,-23.523232634744673,-46.655552138518324
10007,8544-10-0,-23.523105982436324,-46.65091083406575
10008,8544-10-0,-23.527646026267742,-46.64823660472199
10009,8544-10-0,-23.531950099106865,-46.64576392103296
10010,8544-10-0,-23.535257218528873,-46.643335102824544
10011,8544-10-0,-23.53841781062921,-46.64114815071393
10012,8544-10-0,-23.540950398634273,-46.63923724145758
10013,8544-10-0,-23.543039180145154,-46.637621799220796
10014,8544-10-0,-23.54280568615574,-46.636195103992875
10015,8549-10-0,-23.436945317704037,-46.717550702545644
10016,8549-10-0,-23.439868046021516,-46.716917813733
10017,8549-10-0,-23.442983102683147,-46.71723769841253
10018,8549-10-0,-23.445393598338207,-46.71715519552607
10019,8549-10-0,-23.44789292996475,-46.7170498687075
10020,8549-10-0,-23.447258736825038,-46.714845310465435
10021,8549-10-0,-23.44491616514096,-46.714085593993296
10022,8549-10-0,-23.442691369249705,-46.71341994071711
10023,8549-10-0,-23.441276358876607,-46.712078923518966
10024,8549-10-0,-23.439652504295893,-46.71030586633898
10025,8549-10-0,-23.440458214690207,-46.70825699748181
10026,8549-10-0,-23.44227989193492,-46.70674138461686
10027,8549-10-0,-23.44753955867597,-46.702873183921234
10028,8549-10-0,-23.45320982241327,-46.69943909273651
10029,8549-10-0,-23.45313469126406,-46.69718122273026
10030,8549-10-0,-23.455193612627188,-46.69485721164855
10031,8549-10-0,-23.457033900681584,-46.69107774898735
10032,8549-10-0,-23.45933807895708,-46.68785283388263
10033,8549-10-0,-23.460850004087877,-46.68423986480993
10034,8549-10-0,-23.463235526328774,-46.682172453402345
10035,8549-10-0,-23.464811800787025,-46.679722308361576
10036,8549-10-0,-23.46714781206555,-46.67885106648303
10037,8549-10-0,-23.468913937139252,-46.6771832771202
10038,8549-10-0,-23.470809675835728,-46.67736625486134
10039,8549-10-0,-23.472352747543226,-46.678398936531345
10040,8549-10-0,-23.474307267066873,-46.6789109978451
10041,8549-10-0,-23.476223701467678,-46.679402999430444
10042,8549-10-0,-23.477224250785618,-46.68116393005701
10043,8549-10-0,-23.47873093502053,-46.68270016227995
10044,8549-10-0,-23.481181805887235,-46.68238024270367
10045,8549-10-0,-23.48177215141821,-46.68486536926431
10046,8549-10-0,-23.483379778235257,-46.686222046197976
10047,8549-10-0,-23.486542489403792,-46.68810216067987
10048,8549-10-0,-23.490597107407186,-46.68872939945656
10049,8549-10-0,-23.492682343131438,-46.691429889672925
10050,8549-10-0,-23.495922433096617,-46.69313979443178
10051,8549-10-0,-23.497731663817124,-46.69395602272576
10052,8549-10-0,-23.500437958137187,-46.694373707615895
10053,8549-10-0,-23.504829823448333,-46.693373466440406
10054,8549-10-0,-23.505082255245508,-46.6888761414634
10055,8549-10-0,-23.509823720394426,-46.68993620017289
10056,8549-10-0,-23.515198626767724,-46.69188963447562
10057,8549-10-0,-23.51521547465898,-46.69542896563348
10058,8549-10-0,-23.51483929770783,-46.698535433748276
10059,8549-10-0,-23.520160825681636,-46.70142246628638
10060,8549-10-0,-23.524829900564747,-46.70167909769131
10061,8549-10-0,-23.52494238793901,-46.6971405835117
10062,8549-10-0,-23.5249649016766,-46.69268009543569
10063,8549-10-0,-23.52500135953069,-46.686722866354174
10064,8549-10-0,-23.5256197929085,-46.68136050383583
10065,8549-10-0,-23.52613164202697,-46.676391443623146
10066,8549-10-0,-23.527320542296383,-46.67210782636743
10067,8549-10-0,-23.529172042649776,-46.668766529079804
10068,8549-10-0,-23.53178201406882,-46.664104101496285
10069,8549-10-0,-23.532034770248337,-46.6590609273389
10070,8549-10-0,-23.533715825006585,-46.65582670243241
10071,8549-10-0,-23.53543913540939,-46.65271205324984
10072,8549-10-0,-23.53749999226135,-46.649026997362434
10073,8549-10-0,-23.539625202617948,-46.64502858791754
10074,8549-10-0,-23.54152295203076,-46.646548469638724
10075,8549-10-0,-23.53924968199699,-46.64611756047304
10076,8549-10-0,-23.537638741322834,-46.64399160274085
10077,8549-10-0,-23.536748490125042,-46.64230537724093
10078,8549-10-0,-23.538419627193694,-46.64114691092711
10079,8549-10-0,-23.54095208439131,-46.63923580059078
10080,8549-10-0,-23.54303894870959,-46.63761948482437
10081,857A-10-0,-23.63036642122654,-46.77039844167886
10082,857A-10-0,-23.62685528825241,-46.76643415016904
10083,857A-10-0,-23.62410972070259,-46.76435625942981
10084,857A-10-0,-23.62251088135056,-46.76201235509714
10085,857A-10-0,-23.621989387951036,-46.75828392883131
10086,857A-10-0,-23.618326628618526,-46.75848526917716
10087,857A-10-0,-23.615602720435223,-46.75658218301771
10088,857A-10-0,-23.611364355499955,-46.75356407630913
10089,857A-10-0,-23.607137658820644,-46.75069830452855
10090,857A-10-0,-23.606139735297127,-46.747506055986705
10091,857A-10-0,-23.603359889027548,-46.74457859548508
10092,857A-10-0,-23.599943310885926,-46.7419106958499
10093,857A-10-0,-23.59587118944421,-46.739164198769494
10094,857A-10-0,-23.593289197097878,-46.73427485205039
10095,857A-10-0,-23.591534894093215,-46.73110086742314
10096,857A-10-0,-23.589247178169785,-46.728927401166125
10097,857A-10-0,-23.587540838147977,-46.72629686325264
10098,857A-10-0,-23.585784359123558,-46.72198667140668
10099,857A-10-0,-23.58382843897867,-46.71629802087702
10100,857A-10-0,-23.58210276566001,-46.71243831166013
10101,857A-10-0,-23.578896218548383,-46.70957207478671
10102,857A-10-0,-23.57468073197502,-46.70669922007493
10103,857A-10-0,-23.571397532647836,-46.70034845577542
10104,857A-10-0,-23.56750223676557,-46.693836788840606
10105,857A-10-0,-23.571656432226344,-46.690464004780225
10106,857A-10-0,-23.57573263606776,-46.68789407395489
10107,857A-10-0,-23.582317145419015,-46.6842247357136
10108,857A-10-0,-23.584770400743675,-46.68179434408144
10109,857A-10-0,-23.5841811987106,-46.67963742337992
10110,857A-10-0,-23.58363564617019,-46.677636148431446
10111,857A-10-0,-23.582613070449565,-46.67387763114865
10112,857A-10-0,-23.583307998230453,-46.6701446049819
10113,857A-10-0,-23.582432655003572,-46.66721930452284
10114,857A-10-0,-23.581304449234143,-46.66528552900097
10115,857A-10-0,-23.580350622715276,-46.661942745118026
10116,857A-10-0,-23.583050492979115,-46.65690722188162
10117,857A-10-0,-23.587079667218852,-46.653549697915
10118,857A-10-0,-23.59237299690892,-46.65091620874733
10119,857A-10-0,-23.596431254703052,-46.65058055168176
10120,857A-10-0,-23.59668924104097,-46.647404455759
10121,857A-10-0,-23.59701348394476,-46.64371030722649
10122,857A-10-0,-23.597534945718685,-46.63985201031021
10123,857A-10-0,-23.598475204926135,-46.637731722931896
10124,857C-10-0,-23.63167977648887,-46.77160909411406
10125,857C-10-0,-23.633374049911414,-46.7732868060339
10126,857C-10-0,-23.633624144142754,-46.77147133702083
10127,857C-10-0,-23.635453654146197,-46.76978072326197
10128,857C-10-0,-23.637702395049168,-46.76808586659124
10129,857C-10-0,-23.639848791784782,-46.76654403274542
10130,857C-10-0,-23.64333168893996,-46.765285463078776
10131,857C-10-0,-23.64644480868785,-46.76378515355046
10132,857C-10-0,-23.648633548261504,-46.76113756402245
10133,857C-10-0,-23.648830015093807,-46.758224035001014
10134,857C-10-0,-23.64605081646321,-46.75382727553479
10135,857C-10-0,-23.644396832082265,-46.74889514569699
10136,857C-10-0,-23.642090860905345,-46.74694741241661
10137,857C-10-0,-23.63969128201383,-46.74472826136269
10138,857C-10-0,-23.637942506374937,-46.73895273334834
10139,857C-10-0,-23.643059079158615,-46.7365161871609
10140,857C-10-0,-23.644544479797347,-46.728001036865095
10141,857C-10-0,-23.64488117056507,-46.72061272317798
10142,857C-10-0,-23.645015043551002,-46.71615863973875
10143,857C-10-0,-23.64568356282619,-46.71134031960501
10144,857C-10-0,-23.64647649202168,-46.70693601100134
10145,857C-10-0,-23.64435864115113,-46.700232703031475
10146,857C-10-0,-23.637947738310423,-46.69566177170418
10147,857C-10-0,-23.632961055665614,-46.692176988001705
10148,857C-10-0,-23.62899197993981,-46.689193143318995
10149,857C-10-0,-23.625742043993384,-46.686839831322615
10150,857C-10-0,-23.61990964787615,-46.683403330579566
10151,857C-10-0,-23.622761523206258,-46.678340469802954
10152,857C-10-0,-23.625723512878476,-46.676551944255934
10153,857C-10-0,-23.628457895115226,-46.67476330331997
10154,857C-10-0,-23.630878753450418,-46.67241427153372
10155,857C-10-0,-23.633754138475396,-46.66966611029592
10156,857C-10-0,-23.630191835094028,-46.66829657029389
10157,857C-10-0,-23.63050825394187,-46.66469570590757
10158,857C-10-0,-23.63161582131622,-46.66242523783972
10159,857C-10-0,-23.632001064434714,-46.66160861875762
10160,857C-10-0,-23.632623109419704,-46.66026624551817
10161,857C-10-0,-23.634802283344467,-46.660347094406184
10162,857C-10-0,-23.63602039474517,-46.65790630234148
10163,857C-10-0,-23.63874506591411,-46.657903895984376
10164,857C-10-0,-23.637931250348366,-46.65520268687285
10165,857C-10-0,-23.63732725217906,-46.65205754097943
10166,857C-10-0,-23.635775857418697,-46.64994893216977
10167,857C-10-0,-23.634773323133384,-46.64729859644075
10168,857C-10-0,-23.632146437149597,-46.6461778433589
10169,857C-10-0,-23.634317182084892,-46.641665002589235
10170,857P-10-0,-23.631237926692297,-46.77120631068468
10171,857P-10-0,-23.626855294998297,-46.76643415573605
10172,857P-10-0,-23.624109728461768,-46.7643562631281
10173,857P-10-0,-23.622510883712366,-46.762012363930204
10174,857P-10-0,-23.62198939316682,-46.75828393608037
10175,857P-10-0,-23.618326636630595,-46.75848526618065
10176,857P-10-0,-23.615602727422754,-46.75658218822144
10177,857P-10-0,-23.611364359899206,-46.7535640841696
10178,857P-10-0,-23.607137661429395,-46.750698313278406
10179,857P-10-0,-23.60613973862531,-46.7475060644442
10180,857P-10-0,-23.603359896471208,-46.74457859988093
10181,857P-10-0,-23.599943317870437,-46.741910701057904
10182,857P-10-0,-23.595871196580738,-46.73916420372877
10183,857P-10-0,-23.59328920064695,-46.734274860400696
10184,857P-10-0,-23.5915349003567,-46.73110087361724
10185,857P-10-0,-23.58924718390018,-46.72892740794059
10186,857P-10-0,-23.58754084337846,-46.72629687048751
10187,857P-10-0,-23.585784362522375,-46.72198667982984
10188,857P-10-0,-23.583828442058522,-46.71629802944329
10189,857P-10-0,-23.582102771221265,-46.71243831859828
10190,857P-10-0,-23.578896223235088,-46.70957208244736
10191,857P-10-0,-23.57468073967912,-46.706699223905694
10192,857P-10-0,-23.572323553431563,-46.701214285954386
10193,857P-10-0,-23.571774992367875,-46.69692947429854
10194,857P-10-0,-23.57139236268086,-46.693982187327045
10195,857P-10-0,-23.569693295176013,-46.68801354751803
10196,857P-10-0,-23.566309910218436,-46.68166037053741
10197,857P-10-0,-23.562683310591034,-46.675301701507735
10198,857P-10-0,-23.559386710316694,-46.669822823099004
10199,857P-10-0,-23.55653037204507,-46.6644047829364
10200,857P-10-0,-23.557936003725302,-46.66049119318016
10201,857P-10-0,-23.560133040552532,-46.65800128660336
10202,857P-10-0,-23.56358455382744,-46.65396341276085
10203,857P-10-0,-23.566500236723087,-46.65044558664419
10204,857P-10-0,-23.56868373905213,-46.64771675787191
10205,857P-10-0,-23.571138479339975,-46.64457653110253
10206,857P-10-0,-23.574017275872123,-46.64221938606522
10207,857P-10-0,-23.576825456757494,-46.64270286971605
10208,8594-10-0,-23.45190172653253,-46.74650364259603
10209,8594-10-0,-23.453696505557577,-46.74881311131872
10210,8594-10-0,-23.454799839273758,-46.74829138378346
10211,8594-10-0,-23.45471240719994,-46.74106501314929
10212,8594-10-0,-23.452310648368833,-46.73547471467186
10213,8594-10-0,-23.450332157516964,-46.73535680469623
10214,8594-10-0,-23.449327332173528,-46.73297901237987
10215,8594-10-0,-23.449854556337694,-46.73018365272148
10216,8594-10-0,-23.45083353811448,-46.7285713320654
10217,8594-10-0,-23.449906203199234,-46.72775813836893
10218,8594-10-0,-23.44712653317171,-46.72718536730825
10219,8594-10-0,-23.447196860135683,-46.722996377411306
10220,8594-10-0,-23.448839445922026,-46.7216458636765
10221,8594-10-0,-23.451499131630488,-46.72029392337194
10222,8594-10-0,-23.45551209422593,-46.7203606981031
10223,8594-10-0,-23.460161848146225,-46.72139849107588
10224,8594-10-0,-23.46442291142924,-46.72114416587438
10225,8594-10-0,-23.46624561226416,-46.723533866331316
10226,8594-10-0,-23.469142911296007,-46.724529227751205
10227,8594-10-0,-23.47251857547103,-46.72502566016981
10228,8594-10-0,-23.475050489081152,-46.724721398094076
10229,8594-10-0,-23.4767670654744,-46.72253312218945
10230,8594-10-0,-23.477914922905143,-46.72044952059088
10231,8594-10-0,-23.479897111277356,-46.719799126229006
10232,8594-10-0,-23.481301828335248,-46.71821241715086
10233,8594-10-0,-23.483491381141462,-46.717125118261556
10234,8594-10-0,-23.486452612513826,-46.715224453492226
10235,8594-10-0,-23.48881354400126,-46.71114805685498
10236,8594-10-0,-23.49293181636565,-46.709972216435126
10237,8594-10-0,-23.496480753379497,-46.70774403065391
10238,8594-10-0,-23.49958291915762,-46.706937663351866
10239,8594-10-0,-23.503548704429587,-46.70643755444792
10240,8594-10-0,-23.50861093175756,-46.705754113936365
10241,8594-10-0,-23.512977387668954,-46.70447941159285
10242,8594-10-0,-23.514831078745058,-46.69939534731218
10243,8594-10-0,-23.519972423249218,-46.70115811395042
10244,8594-10-0,-23.524829833191987,-46.701681060264264
10245,8594-10-0,-23.524942325602307,-46.69714254628595
10246,8594-10-0,-23.524964883301326,-46.69268205927691
10247,8594-10-0,-23.52500134487122,-46.686724830237786
10248,8594-10-0,-23.525619586587133,-46.6813624550094
10249,8594-10-0,-23.526131562834326,-46.67639340571786
10250,8594-10-0,-23.527319596628068,-46.672109501306956
10251,8594-10-0,-23.529171117245305,-46.668768217306145
10252,8594-10-0,-23.531781063776414,-46.66410577341871
10253,8594-10-0,-23.53203435177096,-46.65906283825507
10254,8594-10-0,-23.533714864167003,-46.65582836728143
10255,8594-10-0,-23.5354382124818,-46.65271374316557
10256,8594-10-0,-23.53749921392669,-46.64902877085973
10257,8594-10-0,-23.53966862550024,-46.6449431198491
10258,8594-10-0,-23.541585472952246,-46.643851537999026
10259,8594-10-0,-23.54341379276751,-46.64401718089322
10260,8594-10-0,-23.54568079507642,-46.64303465059465
10261,8605-10-0,-23.629843675299483,-46.76991378107828
10262,8605-10-0,-23.62685528477634,-46.766434147300444
10263,8605-10-0,-23.624109716704396,-46.764356257524135
10264,8605-10-0,-23.622510880133568,-46.76201235054558
10265,8605-10-0,-23.621989385263408,-46.75828392509598
10266,8605-10-0,-23.61832662449002,-46.758485270721216
10267,8605-10-0,-23.615602716834637,-46.75658218033631
10268,8605-10-0,-23.611364353233093,-46.75356407225873
10269,8605-10-0,-23.6071376574764,-46.750698300019856
10270,8605-10-0,-23.606139733582147,-46.747506051628676
10271,8605-10-0,-23.60335988519192,-46.74457859321995
10272,8605-10-0,-23.599943307286903,-46.741910693166304
10273,8605-10-0,-23.595871185766864,-46.73916419621404
10274,8605-10-0,-23.593289195269083,-46.73427484774758
10275,8605-10-0,-23.591534890865713,-46.7311008642314
10276,8605-10-0,-23.589247175217,-46.72892739767533
10277,8605-10-0,-23.587540835452764,-46.726296859524616
10278,8605-10-0,-23.585784357372198,-46.72198666706633
10279,8605-10-0,-23.583828437391652,-46.71629801646294
10280,8605-10-0,-23.58210276279436,-46.712438308084984
10281,8605-10-0,-23.57861731785839,-46.70867923815072
10282,8605-10-0,-23.583052966553947,-46.70225375936549
10283,8605-10-0,-23.58631955072749,-46.69713813220932
10284,8605-10-0,-23.586686241376082,-46.6899950765672
10285,8605-10-0,-23.582587760913444,-46.68570107897839
10286,8605-10-0,-23.580509216699287,-46.682504876351224
10287,8605-10-0,-23.57988953013124,-46.677524349509746
